2023-03-18 19:48:00,422 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 20:30:11,308 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 20:30:11,310 [INFO   ] [CONTROLLER] starting the match
2023-03-18 20:30:11,310 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 20:30:11,311 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 20:30:11,312 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 20:30:11,312 [INFO   ] [INFORMATION] information channel established
2023-03-18 20:30:11,840 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:39480
2023-03-18 20:30:11,840 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 20:30:13,125 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:45058
2023-03-18 20:30:16,329 [INFO   ] [CONTROLLER] market open
2023-03-18 20:32:46,143 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 20:32:46,179 [INFO   ] [APP] closing event loop
2023-03-18 20:37:01,038 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 20:37:01,039 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 20:37:01,040 [INFO   ] [CONTROLLER] starting the match
2023-03-18 20:37:01,041 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 20:37:01,042 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 20:37:01,042 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 20:37:01,043 [INFO   ] [INFORMATION] information channel established
2023-03-18 20:37:01,594 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:51756
2023-03-18 20:37:01,596 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 20:37:02,938 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:44948
2023-03-18 20:37:06,056 [INFO   ] [CONTROLLER] market open
2023-03-18 20:38:13,203 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 20:38:13,205 [INFO   ] [APP] closing event loop
2023-03-18 20:40:13,066 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 20:40:13,066 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 20:40:13,068 [INFO   ] [CONTROLLER] starting the match
2023-03-18 20:40:13,068 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 20:40:13,069 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 20:40:13,070 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 20:40:13,071 [INFO   ] [INFORMATION] information channel established
2023-03-18 20:40:13,635 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:48214
2023-03-18 20:40:13,635 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 20:40:14,926 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:56222
2023-03-18 20:40:18,092 [INFO   ] [CONTROLLER] market open
2023-03-18 20:41:06,714 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 20:41:06,714 [INFO   ] [APP] closing event loop
2023-03-18 20:49:33,482 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 20:49:33,482 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 20:49:33,484 [INFO   ] [CONTROLLER] starting the match
2023-03-18 20:49:33,484 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 20:49:33,485 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 20:49:33,486 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 20:49:33,486 [INFO   ] [INFORMATION] information channel established
2023-03-18 20:49:34,003 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:35278
2023-03-18 20:49:34,004 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 20:49:35,355 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:34776
2023-03-18 20:49:38,502 [INFO   ] [CONTROLLER] market open
2023-03-18 20:49:55,017 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 20:49:55,018 [INFO   ] [APP] closing event loop
2023-03-18 21:07:44,687 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:07:44,688 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:07:44,690 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:07:44,690 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:07:44,690 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:07:44,691 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:07:44,692 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:07:45,219 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:53066
2023-03-18 21:07:45,223 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:07:46,484 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:44254
2023-03-18 21:07:49,706 [INFO   ] [CONTROLLER] market open
2023-03-18 21:09:08,186 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:09:08,186 [INFO   ] [APP] closing event loop
2023-03-18 21:18:13,708 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:18:13,709 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:18:13,712 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:18:13,713 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:18:13,714 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:18:13,715 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:18:13,715 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:18:15,433 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:38454
2023-03-18 21:18:18,738 [INFO   ] [CONTROLLER] market open
2023-03-18 21:18:19,402 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:18:19,403 [INFO   ] [APP] closing event loop
2023-03-18 21:19:37,161 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:19:37,162 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:19:37,164 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:19:37,164 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:19:37,164 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:19:37,165 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:19:37,166 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:19:37,690 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:38116
2023-03-18 21:19:37,691 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:19:38,944 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:59906
2023-03-18 21:19:42,182 [INFO   ] [CONTROLLER] market open
2023-03-18 21:19:42,196 [INFO   ] [CONNECTION] fd=22 connection lost
2023-03-18 21:19:42,197 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
2023-03-18 21:20:06,899 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:20:06,899 [INFO   ] [APP] closing event loop
2023-03-18 21:20:53,267 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:20:53,267 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:20:53,269 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:20:53,269 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:20:53,270 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:20:53,270 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:20:53,270 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:20:53,787 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:43850
2023-03-18 21:20:53,788 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:20:55,121 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:57430
2023-03-18 21:20:58,289 [INFO   ] [CONTROLLER] market open
2023-03-18 21:20:58,298 [INFO   ] [CONNECTION] fd=22 connection lost
2023-03-18 21:20:58,298 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
2023-03-18 21:21:14,171 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:21:14,172 [INFO   ] [APP] closing event loop
2023-03-18 21:22:20,511 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:22:20,511 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:22:20,513 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:22:20,513 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:22:20,514 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:22:20,515 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:22:20,516 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:22:21,044 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:54452
2023-03-18 21:22:21,045 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:22:22,260 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:46010
2023-03-18 21:22:25,532 [INFO   ] [CONTROLLER] market open
2023-03-18 21:22:25,569 [INFO   ] [CONNECTION] fd=22 connection lost
2023-03-18 21:22:25,575 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
2023-03-18 21:22:42,822 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:22:42,829 [INFO   ] [APP] closing event loop
2023-03-18 21:23:07,487 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:23:07,488 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:23:07,497 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:23:07,497 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:23:07,498 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:23:07,498 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:23:07,498 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:23:08,010 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:35426
2023-03-18 21:23:08,012 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:23:09,400 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:53328
2023-03-18 21:23:12,512 [INFO   ] [CONTROLLER] market open
2023-03-18 21:23:12,548 [INFO   ] [CONNECTION] fd=22 connection lost
2023-03-18 21:23:12,550 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
2023-03-18 21:23:39,755 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:23:39,756 [INFO   ] [APP] closing event loop
2023-03-18 21:24:11,706 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:24:11,708 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:24:11,712 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:24:11,712 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:24:11,713 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:24:11,714 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:24:11,714 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:24:12,244 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:33686
2023-03-18 21:24:12,251 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:24:13,555 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:32960
2023-03-18 21:24:16,733 [INFO   ] [CONTROLLER] market open
2023-03-18 21:24:16,753 [INFO   ] [CONNECTION] fd=22 connection lost
2023-03-18 21:24:16,754 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
2023-03-18 21:24:39,140 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:24:39,142 [INFO   ] [APP] closing event loop
2023-03-18 21:25:30,083 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:25:30,083 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:25:30,085 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:25:30,085 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:25:30,086 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:25:30,087 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:25:30,087 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:25:30,621 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:47326
2023-03-18 21:25:30,622 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:25:31,851 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:36200
2023-03-18 21:25:35,102 [INFO   ] [CONTROLLER] market open
2023-03-18 21:25:35,123 [ERROR  ] [CONNECTION] fd=22 connection lost:
Traceback (most recent call last):
  File "/usr/lib/python3.10/asyncio/selector_events.py", line 862, in _read_ready__data_received
    data = self._sock.recv(self.max_size)
ConnectionResetError: [Errno 104] Connection reset by peer
2023-03-18 21:25:35,124 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
Traceback (most recent call last):
  File "/usr/lib/python3.10/asyncio/selector_events.py", line 862, in _read_ready__data_received
    data = self._sock.recv(self.max_size)
ConnectionResetError: [Errno 104] Connection reset by peer
2023-03-18 21:25:50,032 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:25:50,033 [INFO   ] [APP] closing event loop
2023-03-18 21:26:00,507 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-18 21:26:00,507 [INFO   ] [APP] configuration={"Engine":{"MarketDataFile":"data/market_data1.csv","MarketEventInterval":0.05,"MarketOpenDelay":5.0,"MatchEventsFile":"match_events.csv","ScoreBoardFile":"score_board.csv","Speed":1.0,"TickInterval":0.25},"Execution":{"Host":"127.0.0.1","Port":12345},"Fees":{"Maker":-0.0001,"Taker":0.0002},"Hud":{"Host":"127.0.0.1","Port":12347},"Information":{"Type":"mmap","Name":"info.dat"},"Instrument":{"EtfClamp":0.002,"TickSize":1.0},"Limits":{"ActiveOrderCountLimit":10,"ActiveVolumeLimit":200,"MessageFrequencyInterval":1.0,"MessageFrequencyLimit":50,"PositionLimit":100},"Traders":{"TraderOne":"secret","TraderTwo":"secret"}}
2023-03-18 21:26:00,510 [INFO   ] [CONTROLLER] starting the match
2023-03-18 21:26:00,511 [INFO   ] [EXECUTION] starting execution server: host=127.0.0.1 port=12345
2023-03-18 21:26:00,513 [INFO   ] [INFORMATION] starting information publisher: type=mmap name=info.dat
2023-03-18 21:26:00,514 [INFO   ] [HEADS_UP] starting heads-up display server: host=127.0.0.1 port=12347
2023-03-18 21:26:00,515 [INFO   ] [INFORMATION] information channel established
2023-03-18 21:26:01,038 [INFO   ] [CONNECTION] fd=22 connection established: peer=127.0.0.1:42278
2023-03-18 21:26:01,049 [INFO   ] [EXECUTION] fd=22 'TraderOne' is ready!
2023-03-18 21:26:02,389 [INFO   ] [CONNECTION] fd=23 connection established: peer=127.0.0.1:55674
2023-03-18 21:26:05,536 [INFO   ] [CONTROLLER] market open
2023-03-18 21:26:05,560 [ERROR  ] [CONNECTION] fd=22 connection lost:
Traceback (most recent call last):
  File "/usr/lib/python3.10/asyncio/selector_events.py", line 862, in _read_ready__data_received
    data = self._sock.recv(self.max_size)
ConnectionResetError: [Errno 104] Connection reset by peer
2023-03-18 21:26:05,561 [WARNING] [EXECUTION] fd=22 lost connection to auto-trader:
Traceback (most recent call last):
  File "/usr/lib/python3.10/asyncio/selector_events.py", line 862, in _read_ready__data_received
    data = self._sock.recv(self.max_size)
ConnectionResetError: [Errno 104] Connection reset by peer
2023-03-18 21:26:08,815 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-18 21:26:08,815 [INFO   ] [APP] closing event loop
2023-03-18 21:26:14,929 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
